PARAMETER,CHOICE #,CHOICE NAME,SETTING0,SETTING1,SETTING2,SETTING3,SETTING4,SETTING5,SETTING6,SETTING7,SETTING8,SETTING9,SETTING10
qpll1_fbdiv,27,43,DRP.QPLL1_FBDIV=8'd41,,,
qpll1_fbdiv,28,44,DRP.QPLL1_FBDIV=8'd42,,,
qpll1_fbdiv,29,45,DRP.QPLL1_FBDIV=8'd43,,,
qpll1_fbdiv,30,46,DRP.QPLL1_FBDIV=8'd44,,,
qpll1_fbdiv,31,47,DRP.QPLL1_FBDIV=8'd45,,,
qpll1_fbdiv,32,48,DRP.QPLL1_FBDIV=8'd46,,,
qpll1_fbdiv,33,49,DRP.QPLL1_FBDIV=8'd47,,,
qpll1_fbdiv,34,50,DRP.QPLL1_FBDIV=8'd48,,,
qpll1_fbdiv,35,51,DRP.QPLL1_FBDIV=8'd49,,,
qpll1_fbdiv,36,52,DRP.QPLL1_FBDIV=8'd50,,,
qpll1_fbdiv,37,53,DRP.QPLL1_FBDIV=8'd51,,,
qpll1_fbdiv,38,54,DRP.QPLL1_FBDIV=8'd52,,,
qpll1_fbdiv,39,55,DRP.QPLL1_FBDIV=8'd53,,,
qpll1_fbdiv,40,56,DRP.QPLL1_FBDIV=8'd54,,,
qpll1_fbdiv,41,57,DRP.QPLL1_FBDIV=8'd55,,,
qpll1_fbdiv,42,58,DRP.QPLL1_FBDIV=8'd56,,,
qpll1_fbdiv,43,59,DRP.QPLL1_FBDIV=8'd57,,,
qpll1_fbdiv,44,60,DRP.QPLL1_FBDIV=8'd58,,,
qpll1_fbdiv,45,61,DRP.QPLL1_FBDIV=8'd59,,,
qpll1_fbdiv,46,62,DRP.QPLL1_FBDIV=8'd60,,,
qpll1_fbdiv,47,63,DRP.QPLL1_FBDIV=8'd61,,,
qpll1_fbdiv,48,64,DRP.QPLL1_FBDIV=8'd62,,,
qpll1_fbdiv,49,65,DRP.QPLL1_FBDIV=8'd63,,,
qpll1_fbdiv,50,66,DRP.QPLL1_FBDIV=8'd64,,,
qpll1_fbdiv,51,67,DRP.QPLL1_FBDIV=8'd65,,,
qpll1_fbdiv,52,68,DRP.QPLL1_FBDIV=8'd66,,,
qpll1_fbdiv,53,69,DRP.QPLL1_FBDIV=8'd67,,,
qpll1_fbdiv,54,70,DRP.QPLL1_FBDIV=8'd68,,,
qpll1_fbdiv,55,71,DRP.QPLL1_FBDIV=8'd69,,,
qpll1_fbdiv,56,72,DRP.QPLL1_FBDIV=8'd70,,,
qpll1_fbdiv,57,73,DRP.QPLL1_FBDIV=8'd71,,,
qpll1_fbdiv,58,74,DRP.QPLL1_FBDIV=8'd72,,,
qpll1_fbdiv,59,75,DRP.QPLL1_FBDIV=8'd73,,,
qpll1_fbdiv,60,76,DRP.QPLL1_FBDIV=8'd74,,,
qpll1_fbdiv,61,77,DRP.QPLL1_FBDIV=8'd75,,,
qpll1_fbdiv,62,78,DRP.QPLL1_FBDIV=8'd76,,,
qpll1_fbdiv,63,79,DRP.QPLL1_FBDIV=8'd77,,,
qpll1_fbdiv,64,80,DRP.QPLL1_FBDIV=8'd78,,,
qpll1_fbdiv,65,81,DRP.QPLL1_FBDIV=8'd79,,,
qpll1_fbdiv,66,82,DRP.QPLL1_FBDIV=8'd80,,,
qpll1_fbdiv,67,83,DRP.QPLL1_FBDIV=8'd81,,,
qpll1_fbdiv,68,84,DRP.QPLL1_FBDIV=8'd82,,,
qpll1_fbdiv,69,85,DRP.QPLL1_FBDIV=8'd83,,,
qpll1_fbdiv,70,86,DRP.QPLL1_FBDIV=8'd84,,,
qpll1_fbdiv,71,87,DRP.QPLL1_FBDIV=8'd85,,,
qpll1_fbdiv,72,88,DRP.QPLL1_FBDIV=8'd86,,,
qpll1_fbdiv,73,89,DRP.QPLL1_FBDIV=8'd87,,,
qpll1_fbdiv,74,90,DRP.QPLL1_FBDIV=8'd88,,,
qpll1_fbdiv,75,91,DRP.QPLL1_FBDIV=8'd89,,,
qpll1_fbdiv,76,92,DRP.QPLL1_FBDIV=8'd90,,,
qpll1_fbdiv,77,93,DRP.QPLL1_FBDIV=8'd91,,,
qpll1_fbdiv,78,94,DRP.QPLL1_FBDIV=8'd92,,,
qpll1_fbdiv,79,95,DRP.QPLL1_FBDIV=8'd93,,,
qpll1_fbdiv,80,96,DRP.QPLL1_FBDIV=8'd94,,,
qpll1_fbdiv,81,97,DRP.QPLL1_FBDIV=8'd95,,,
qpll1_fbdiv,82,98,DRP.QPLL1_FBDIV=8'd96,,,
qpll1_fbdiv,83,99,DRP.QPLL1_FBDIV=8'd97,,,
qpll1_fbdiv,84,100,DRP.QPLL1_FBDIV=8'd98,,,
qpll1_fbdiv,85,101,DRP.QPLL1_FBDIV=8'd99,,,
qpll1_fbdiv,86,102,DRP.QPLL1_FBDIV=8'd100,,,
qpll1_fbdiv,87,103,DRP.QPLL1_FBDIV=8'd101,,,
qpll1_fbdiv,88,104,DRP.QPLL1_FBDIV=8'd102,,,
qpll1_fbdiv,89,105,DRP.QPLL1_FBDIV=8'd103,,,
qpll1_fbdiv,90,106,DRP.QPLL1_FBDIV=8'd104,,,
qpll1_fbdiv,91,107,DRP.QPLL1_FBDIV=8'd105,,,
qpll1_fbdiv,92,108,DRP.QPLL1_FBDIV=8'd106,,,
qpll1_fbdiv,93,109,DRP.QPLL1_FBDIV=8'd107,,,
qpll1_fbdiv,94,110,DRP.QPLL1_FBDIV=8'd108,,,
qpll1_fbdiv,95,111,DRP.QPLL1_FBDIV=8'd109,,,
qpll1_fbdiv,96,112,DRP.QPLL1_FBDIV=8'd110,,,
qpll1_fbdiv,97,113,DRP.QPLL1_FBDIV=8'd111,,,
qpll1_fbdiv,98,114,DRP.QPLL1_FBDIV=8'd112,,,
qpll1_fbdiv,99,115,DRP.QPLL1_FBDIV=8'd113,,,
qpll1_fbdiv,100,116,DRP.QPLL1_FBDIV=8'd114,,,
qpll1_fbdiv,101,117,DRP.QPLL1_FBDIV=8'd115,,,
qpll1_fbdiv,102,118,DRP.QPLL1_FBDIV=8'd116,,,
qpll1_fbdiv,103,119,DRP.QPLL1_FBDIV=8'd117,,,
qpll1_fbdiv,104,120,DRP.QPLL1_FBDIV=8'd118,,,
qpll1_fbdiv,105,121,DRP.QPLL1_FBDIV=8'd119,,,
qpll1_fbdiv,106,122,DRP.QPLL1_FBDIV=8'd120,,,
qpll1_fbdiv,107,123,DRP.QPLL1_FBDIV=8'd121,,,
qpll1_fbdiv,108,124,DRP.QPLL1_FBDIV=8'd122,,,
qpll1_fbdiv,109,125,DRP.QPLL1_FBDIV=8'd123,,,
qpll1_fbdiv,110,126,DRP.QPLL1_FBDIV=8'd124,,,
qpll1_fbdiv,111,127,DRP.QPLL1_FBDIV=8'd125,,,
qpll1_fbdiv,112,128,DRP.QPLL1_FBDIV=8'd126,,,
qpll1_fbdiv,113,129,DRP.QPLL1_FBDIV=8'd127,,,
qpll1_fbdiv,114,130,DRP.QPLL1_FBDIV=8'd128,,,
qpll1_fbdiv,115,131,DRP.QPLL1_FBDIV=8'd129,,,
qpll1_fbdiv,116,132,DRP.QPLL1_FBDIV=8'd130,,,
qpll1_fbdiv,117,133,DRP.QPLL1_FBDIV=8'd131,,,
qpll1_fbdiv,118,134,DRP.QPLL1_FBDIV=8'd132,,,
qpll1_fbdiv,119,135,DRP.QPLL1_FBDIV=8'd133,,,
qpll1_fbdiv,120,136,DRP.QPLL1_FBDIV=8'd134,,,
qpll1_fbdiv,121,137,DRP.QPLL1_FBDIV=8'd135,,,
qpll1_fbdiv,122,138,DRP.QPLL1_FBDIV=8'd136,,,
qpll1_fbdiv,123,139,DRP.QPLL1_FBDIV=8'd137,,,
qpll1_fbdiv,124,140,DRP.QPLL1_FBDIV=8'd138,,,
qpll1_fbdiv,125,141,DRP.QPLL1_FBDIV=8'd139,,,
qpll1_fbdiv,126,142,DRP.QPLL1_FBDIV=8'd140,,,
qpll1_fbdiv,127,143,DRP.QPLL1_FBDIV=8'd141,,,
qpll1_fbdiv,128,144,DRP.QPLL1_FBDIV=8'd142,,,
qpll1_fbdiv,129,145,DRP.QPLL1_FBDIV=8'd143,,,
qpll1_fbdiv,130,146,DRP.QPLL1_FBDIV=8'd144,,,
qpll1_fbdiv,131,147,DRP.QPLL1_FBDIV=8'd145,,,
qpll1_fbdiv,132,148,DRP.QPLL1_FBDIV=8'd146,,,
qpll1_fbdiv,133,149,DRP.QPLL1_FBDIV=8'd147,,,
qpll1_fbdiv,134,150,DRP.QPLL1_FBDIV=8'd148,,,
qpll1_fbdiv,135,151,DRP.QPLL1_FBDIV=8'd149,,,
qpll1_fbdiv,136,152,DRP.QPLL1_FBDIV=8'd150,,,
qpll1_fbdiv,137,153,DRP.QPLL1_FBDIV=8'd151,,,
qpll1_fbdiv,138,154,DRP.QPLL1_FBDIV=8'd152,,,
qpll1_fbdiv,139,155,DRP.QPLL1_FBDIV=8'd153,,,
qpll1_fbdiv,140,156,DRP.QPLL1_FBDIV=8'd154,,,
qpll1_fbdiv,141,157,DRP.QPLL1_FBDIV=8'd155,,,
qpll1_fbdiv,142,158,DRP.QPLL1_FBDIV=8'd156,,,
qpll1_fbdiv,143,159,DRP.QPLL1_FBDIV=8'd157,,,
qpll1_fbdiv,144,160,DRP.QPLL1_FBDIV=8'd158,,,
qpll1_fbdiv_g3,0,16,DRP.QPLL1_FBDIV_G3=8'd14,,,
qpll1_fbdiv_g3,1,17,DRP.QPLL1_FBDIV_G3=8'd15,,,
qpll1_fbdiv_g3,2,18,DRP.QPLL1_FBDIV_G3=8'd16,,,
qpll1_fbdiv_g3,3,19,DRP.QPLL1_FBDIV_G3=8'd17,,,
qpll1_fbdiv_g3,4,20,DRP.QPLL1_FBDIV_G3=8'd18,,,
qpll1_fbdiv_g3,5,21,DRP.QPLL1_FBDIV_G3=8'd19,,,
qpll1_fbdiv_g3,6,22,DRP.QPLL1_FBDIV_G3=8'd20,,,
qpll1_fbdiv_g3,7,23,DRP.QPLL1_FBDIV_G3=8'd21,,,
qpll1_fbdiv_g3,8,24,DRP.QPLL1_FBDIV_G3=8'd22,,,
qpll1_fbdiv_g3,9,25,DRP.QPLL1_FBDIV_G3=8'd23,,,
qpll1_fbdiv_g3,10,26,DRP.QPLL1_FBDIV_G3=8'd24,,,
qpll1_fbdiv_g3,11,27,DRP.QPLL1_FBDIV_G3=8'd25,,,
qpll1_fbdiv_g3,12,28,DRP.QPLL1_FBDIV_G3=8'd26,,,
qpll1_fbdiv_g3,13,29,DRP.QPLL1_FBDIV_G3=8'd27,,,
qpll1_fbdiv_g3,14,30,DRP.QPLL1_FBDIV_G3=8'd28,,,
qpll1_fbdiv_g3,15,31,DRP.QPLL1_FBDIV_G3=8'd29,,,
qpll1_fbdiv_g3,16,32,DRP.QPLL1_FBDIV_G3=8'd30,,,
qpll1_fbdiv_g3,17,33,DRP.QPLL1_FBDIV_G3=8'd31,,,
qpll1_fbdiv_g3,18,34,DRP.QPLL1_FBDIV_G3=8'd32,,,
qpll1_fbdiv_g3,19,35,DRP.QPLL1_FBDIV_G3=8'd33,,,
qpll1_fbdiv_g3,20,36,DRP.QPLL1_FBDIV_G3=8'd34,,,
qpll1_fbdiv_g3,21,37,DRP.QPLL1_FBDIV_G3=8'd35,,,
qpll1_fbdiv_g3,22,38,DRP.QPLL1_FBDIV_G3=8'd36,,,
qpll1_fbdiv_g3,23,39,DRP.QPLL1_FBDIV_G3=8'd37,,,
qpll1_fbdiv_g3,24,40,DRP.QPLL1_FBDIV_G3=8'd38,,,
qpll1_fbdiv_g3,25,41,DRP.QPLL1_FBDIV_G3=8'd39,,,
qpll1_fbdiv_g3,26,42,DRP.QPLL1_FBDIV_G3=8'd40,,,
qpll1_fbdiv_g3,27,43,DRP.QPLL1_FBDIV_G3=8'd41,,,
qpll1_fbdiv_g3,28,44,DRP.QPLL1_FBDIV_G3=8'd42,,,
qpll1_fbdiv_g3,29,45,DRP.QPLL1_FBDIV_G3=8'd43,,,
qpll1_fbdiv_g3,30,46,DRP.QPLL1_FBDIV_G3=8'd44,,,
qpll1_fbdiv_g3,31,47,DRP.QPLL1_FBDIV_G3=8'd45,,,
qpll1_fbdiv_g3,32,48,DRP.QPLL1_FBDIV_G3=8'd46,,,
qpll1_fbdiv_g3,33,49,DRP.QPLL1_FBDIV_G3=8'd47,,,
qpll1_fbdiv_g3,34,50,DRP.QPLL1_FBDIV_G3=8'd48,,,
qpll1_fbdiv_g3,35,51,DRP.QPLL1_FBDIV_G3=8'd49,,,
qpll1_fbdiv_g3,36,52,DRP.QPLL1_FBDIV_G3=8'd50,,,
qpll1_fbdiv_g3,37,53,DRP.QPLL1_FBDIV_G3=8'd51,,,
qpll1_fbdiv_g3,38,54,DRP.QPLL1_FBDIV_G3=8'd52,,,
qpll1_fbdiv_g3,39,55,DRP.QPLL1_FBDIV_G3=8'd53,,,
qpll1_fbdiv_g3,40,56,DRP.QPLL1_FBDIV_G3=8'd54,,,
qpll1_fbdiv_g3,41,57,DRP.QPLL1_FBDIV_G3=8'd55,,,
qpll1_fbdiv_g3,42,58,DRP.QPLL1_FBDIV_G3=8'd56,,,
qpll1_fbdiv_g3,43,59,DRP.QPLL1_FBDIV_G3=8'd57,,,
qpll1_fbdiv_g3,44,60,DRP.QPLL1_FBDIV_G3=8'd58,,,
qpll1_fbdiv_g3,45,61,DRP.QPLL1_FBDIV_G3=8'd59,,,
qpll1_fbdiv_g3,46,62,DRP.QPLL1_FBDIV_G3=8'd60,,,
qpll1_fbdiv_g3,47,63,DRP.QPLL1_FBDIV_G3=8'd61,,,
qpll1_fbdiv_g3,48,64,DRP.QPLL1_FBDIV_G3=8'd62,,,
qpll1_fbdiv_g3,49,65,DRP.QPLL1_FBDIV_G3=8'd63,,,
qpll1_fbdiv_g3,50,66,DRP.QPLL1_FBDIV_G3=8'd64,,,
qpll1_fbdiv_g3,51,67,DRP.QPLL1_FBDIV_G3=8'd65,,,
qpll1_fbdiv_g3,52,68,DRP.QPLL1_FBDIV_G3=8'd66,,,
qpll1_fbdiv_g3,53,69,DRP.QPLL1_FBDIV_G3=8'd67,,,
qpll1_fbdiv_g3,54,70,DRP.QPLL1_FBDIV_G3=8'd68,,,
qpll1_fbdiv_g3,55,71,DRP.QPLL1_FBDIV_G3=8'd69,,,
qpll1_fbdiv_g3,56,72,DRP.QPLL1_FBDIV_G3=8'd70,,,
qpll1_fbdiv_g3,57,73,DRP.QPLL1_FBDIV_G3=8'd71,,,
qpll1_fbdiv_g3,58,74,DRP.QPLL1_FBDIV_G3=8'd72,,,
qpll1_fbdiv_g3,59,75,DRP.QPLL1_FBDIV_G3=8'd73,,,
qpll1_fbdiv_g3,60,76,DRP.QPLL1_FBDIV_G3=8'd74,,,
qpll1_fbdiv_g3,61,77,DRP.QPLL1_FBDIV_G3=8'd75,,,
qpll1_fbdiv_g3,62,78,DRP.QPLL1_FBDIV_G3=8'd76,,,
qpll1_fbdiv_g3,63,79,DRP.QPLL1_FBDIV_G3=8'd77,,,
qpll1_fbdiv_g3,64,80,DRP.QPLL1_FBDIV_G3=8'd78,,,
qpll1_fbdiv_g3,65,81,DRP.QPLL1_FBDIV_G3=8'd79,,,
qpll1_fbdiv_g3,66,82,DRP.QPLL1_FBDIV_G3=8'd80,,,
qpll1_fbdiv_g3,67,83,DRP.QPLL1_FBDIV_G3=8'd81,,,
qpll1_fbdiv_g3,68,84,DRP.QPLL1_FBDIV_G3=8'd82,,,
qpll1_fbdiv_g3,69,85,DRP.QPLL1_FBDIV_G3=8'd83,,,
qpll1_fbdiv_g3,70,86,DRP.QPLL1_FBDIV_G3=8'd84,,,
qpll1_fbdiv_g3,71,87,DRP.QPLL1_FBDIV_G3=8'd85,,,
qpll1_fbdiv_g3,72,88,DRP.QPLL1_FBDIV_G3=8'd86,,,
qpll1_fbdiv_g3,73,89,DRP.QPLL1_FBDIV_G3=8'd87,,,
qpll1_fbdiv_g3,74,90,DRP.QPLL1_FBDIV_G3=8'd88,,,
qpll1_fbdiv_g3,75,91,DRP.QPLL1_FBDIV_G3=8'd89,,,
qpll1_fbdiv_g3,76,92,DRP.QPLL1_FBDIV_G3=8'd90,,,
qpll1_fbdiv_g3,77,93,DRP.QPLL1_FBDIV_G3=8'd91,,,
qpll1_fbdiv_g3,78,94,DRP.QPLL1_FBDIV_G3=8'd92,,,
qpll1_fbdiv_g3,79,95,DRP.QPLL1_FBDIV_G3=8'd93,,,
qpll1_fbdiv_g3,80,96,DRP.QPLL1_FBDIV_G3=8'd94,,,
qpll1_fbdiv_g3,81,97,DRP.QPLL1_FBDIV_G3=8'd95,,,
qpll1_fbdiv_g3,82,98,DRP.QPLL1_FBDIV_G3=8'd96,,,
qpll1_fbdiv_g3,83,99,DRP.QPLL1_FBDIV_G3=8'd97,,,
qpll1_fbdiv_g3,84,100,DRP.QPLL1_FBDIV_G3=8'd98,,,
qpll1_fbdiv_g3,85,101,DRP.QPLL1_FBDIV_G3=8'd99,,,
qpll1_fbdiv_g3,86,102,DRP.QPLL1_FBDIV_G3=8'd100,,,
qpll1_fbdiv_g3,87,103,DRP.QPLL1_FBDIV_G3=8'd101,,,
qpll1_fbdiv_g3,88,104,DRP.QPLL1_FBDIV_G3=8'd102,,,
qpll1_fbdiv_g3,89,105,DRP.QPLL1_FBDIV_G3=8'd103,,,
qpll1_fbdiv_g3,90,106,DRP.QPLL1_FBDIV_G3=8'd104,,,
qpll1_fbdiv_g3,91,107,DRP.QPLL1_FBDIV_G3=8'd105,,,
qpll1_fbdiv_g3,92,108,DRP.QPLL1_FBDIV_G3=8'd106,,,
qpll1_fbdiv_g3,93,109,DRP.QPLL1_FBDIV_G3=8'd107,,,
qpll1_fbdiv_g3,94,110,DRP.QPLL1_FBDIV_G3=8'd108,,,
qpll1_fbdiv_g3,95,111,DRP.QPLL1_FBDIV_G3=8'd109,,,
qpll1_fbdiv_g3,96,112,DRP.QPLL1_FBDIV_G3=8'd110,,,
qpll1_fbdiv_g3,97,113,DRP.QPLL1_FBDIV_G3=8'd111,,,
qpll1_fbdiv_g3,98,114,DRP.QPLL1_FBDIV_G3=8'd112,,,
qpll1_fbdiv_g3,99,115,DRP.QPLL1_FBDIV_G3=8'd113,,,
qpll1_fbdiv_g3,100,116,DRP.QPLL1_FBDIV_G3=8'd114,,,
qpll1_fbdiv_g3,101,117,DRP.QPLL1_FBDIV_G3=8'd115,,,
qpll1_fbdiv_g3,102,118,DRP.QPLL1_FBDIV_G3=8'd116,,,
qpll1_fbdiv_g3,103,119,DRP.QPLL1_FBDIV_G3=8'd117,,,
qpll1_fbdiv_g3,104,120,DRP.QPLL1_FBDIV_G3=8'd118,,,
qpll1_fbdiv_g3,105,121,DRP.QPLL1_FBDIV_G3=8'd119,,,
qpll1_fbdiv_g3,106,122,DRP.QPLL1_FBDIV_G3=8'd120,,,
qpll1_fbdiv_g3,107,123,DRP.QPLL1_FBDIV_G3=8'd121,,,
qpll1_fbdiv_g3,108,124,DRP.QPLL1_FBDIV_G3=8'd122,,,
qpll1_fbdiv_g3,109,125,DRP.QPLL1_FBDIV_G3=8'd123,,,
qpll1_fbdiv_g3,110,126,DRP.QPLL1_FBDIV_G3=8'd124,,,
qpll1_fbdiv_g3,111,127,DRP.QPLL1_FBDIV_G3=8'd125,,,
qpll1_fbdiv_g3,112,128,DRP.QPLL1_FBDIV_G3=8'd126,,,
qpll1_fbdiv_g3,113,129,DRP.QPLL1_FBDIV_G3=8'd127,,,
qpll1_fbdiv_g3,114,130,DRP.QPLL1_FBDIV_G3=8'd128,,,
qpll1_fbdiv_g3,115,131,DRP.QPLL1_FBDIV_G3=8'd129,,,
qpll1_fbdiv_g3,116,132,DRP.QPLL1_FBDIV_G3=8'd130,,,
qpll1_fbdiv_g3,117,133,DRP.QPLL1_FBDIV_G3=8'd131,,,
qpll1_fbdiv_g3,118,134,DRP.QPLL1_FBDIV_G3=8'd132,,,
qpll1_fbdiv_g3,119,135,DRP.QPLL1_FBDIV_G3=8'd133,,,
qpll1_fbdiv_g3,120,136,DRP.QPLL1_FBDIV_G3=8'd134,,,
qpll1_fbdiv_g3,121,137,DRP.QPLL1_FBDIV_G3=8'd135,,,
qpll1_fbdiv_g3,122,138,DRP.QPLL1_FBDIV_G3=8'd136,,,
qpll1_fbdiv_g3,123,139,DRP.QPLL1_FBDIV_G3=8'd137,,,
qpll1_fbdiv_g3,124,140,DRP.QPLL1_FBDIV_G3=8'd138,,,
qpll1_fbdiv_g3,125,141,DRP.QPLL1_FBDIV_G3=8'd139,,,
qpll1_fbdiv_g3,126,142,DRP.QPLL1_FBDIV_G3=8'd140,,,
qpll1_fbdiv_g3,127,143,DRP.QPLL1_FBDIV_G3=8'd141,,,
qpll1_fbdiv_g3,128,144,DRP.QPLL1_FBDIV_G3=8'd142,,,
qpll1_fbdiv_g3,129,145,DRP.QPLL1_FBDIV_G3=8'd143,,,
qpll1_fbdiv_g3,130,146,DRP.QPLL1_FBDIV_G3=8'd144,,,
qpll1_fbdiv_g3,131,147,DRP.QPLL1_FBDIV_G3=8'd145,,,
qpll1_fbdiv_g3,132,148,DRP.QPLL1_FBDIV_G3=8'd146,,,
qpll1_fbdiv_g3,133,149,DRP.QPLL1_FBDIV_G3=8'd147,,,
qpll1_fbdiv_g3,134,150,DRP.QPLL1_FBDIV_G3=8'd148,,,
qpll1_fbdiv_g3,135,151,DRP.QPLL1_FBDIV_G3=8'd149,,,
qpll1_fbdiv_g3,136,152,DRP.QPLL1_FBDIV_G3=8'd150,,,
qpll1_fbdiv_g3,137,153,DRP.QPLL1_FBDIV_G3=8'd151,,,
qpll1_fbdiv_g3,138,154,DRP.QPLL1_FBDIV_G3=8'd152,,,
qpll1_fbdiv_g3,139,155,DRP.QPLL1_FBDIV_G3=8'd153,,,
qpll1_fbdiv_g3,140,156,DRP.QPLL1_FBDIV_G3=8'd154,,,
qpll1_fbdiv_g3,141,157,DRP.QPLL1_FBDIV_G3=8'd155,,,
qpll1_fbdiv_g3,142,158,DRP.QPLL1_FBDIV_G3=8'd156,,,
qpll1_fbdiv_g3,143,159,DRP.QPLL1_FBDIV_G3=8'd157,,,
qpll1_fbdiv_g3,144,160,DRP.QPLL1_FBDIV_G3=8'd158,,,
qpll1_refclk_div,0,2,DRP.QPLL1_REFCLK_DIV=5'd0,,,
qpll1_refclk_div,1,3,DRP.QPLL1_REFCLK_DIV=5'd1,,,
qpll1_refclk_div,2,4,DRP.QPLL1_REFCLK_DIV=5'd2,,,
qpll1_refclk_div,3,5,DRP.QPLL1_REFCLK_DIV=5'd3,,,
qpll1_refclk_div,4,6,DRP.QPLL1_REFCLK_DIV=5'd5,,,
qpll1_refclk_div,5,8,DRP.QPLL1_REFCLK_DIV=5'd6,,,
qpll1_refclk_div,6,10,DRP.QPLL1_REFCLK_DIV=5'd7,,,
qpll1_refclk_div,7,12,DRP.QPLL1_REFCLK_DIV=5'd13,,,
qpll1_refclk_div,8,16,DRP.QPLL1_REFCLK_DIV=5'd14,,,
qpll1_refclk_div,9,20,DRP.QPLL1_REFCLK_DIV=5'd15,,,
qpll1_refclk_div,10,1,DRP.QPLL1_REFCLK_DIV=5'd16,,,
qpll1clkout_rate,0,HALF,DRP.QPLL1CLKOUT_RATE=1'd0,,,
qpll1clkout_rate,1,FULL,DRP.QPLL1CLKOUT_RATE=1'd1,,,
sim_mode,0,FAST,DRP.SIM_MODE=4'd0,,,
sim_mode,1,BFM_RAW,DRP.SIM_MODE=4'd1,,,
sim_mode,2,BFM_8B10B,DRP.SIM_MODE=4'd2,,,
sim_mode,3,BFM_64B66B,DRP.SIM_MODE=4'd3,,,
sim_reset_speedup,0,FALSE,DRP.SIM_RESET_SPEEDUP=1'd0,,,
sim_reset_speedup,1,TRUE,DRP.SIM_RESET_SPEEDUP=1'd1,,,
qpll0refclksel,0,Reserved,PORT.QPLL0REFCLKSEL=000,,,,,,,,,,
qpll0refclksel,1,GTREFCLK0,PORT.QPLL0REFCLKSEL=001,,,,,,,,,,
qpll0refclksel,2,GTREFCLK1,PORT.QPLL0REFCLKSEL=010,,,,,,,,,,
qpll0refclksel,3,GTNORTHREFCLK0,PORT.QPLL0REFCLKSEL=011,,,,,,,,,,
qpll0refclksel,4,GTNORTHREFCLK1,PORT.QPLL0REFCLKSEL=100,,,,,,,,,,
qpll0refclksel,5,GTSOUTHREFCLK0,PORT.QPLL0REFCLKSEL=101,,,,,,,,,,
qpll0refclksel,6,GTSOUTHREFCLK1,PORT.QPLL0REFCLKSEL=110,,,,,,,,,,
qpll0refclksel,7,GTGREFCLK,PORT.QPLL1REFCLKSEL=111,,,,,,,,,,
qpll1refclksel,0,Reserved,PORT.QPLL1REFCLKSEL=000,,,,,,,,,,
qpll1refclksel,1,GTREFCLK0,PORT.QPLL1REFCLKSEL=001,,,,,,,,,,
qpll1refclksel,2,GTREFCLK1,PORT.QPLL1REFCLKSEL=010,,,,,,,,,,
qpll1refclksel,3,GTNORTHREFCLK0,PORT.QPLL1REFCLKSEL=011,,,,,,,,,,
qpll1refclksel,4,GTNORTHREFCLK1,PORT.QPLL1REFCLKSEL=100,,,,,,,,,,
qpll1refclksel,5,GTSOUTHREFCLK0,PORT.QPLL1REFCLKSEL=101,,,,,,,,,,
qpll1refclksel,6,GTSOUTHREFCLK1,PORT.QPLL1REFCLKSEL=110,,,,,,,,,,
qpll1refclksel,7,GTGREFCLK,PORT.QPLL1REFCLKSEL=111,,,,,,,,,,
